Nominal,Posisi,NomorPembacaan,Merah,Hijau,Biru
0,11,13,7939,37828,4180
0,11,14,7942,37820,4175
0,11,15,7943,37815,4183
0,11,16,7945,37830,4177
0,11,17,7945,37852,4180
0,11,18,7937,37827,4179
0,11,19,7939,37828,4180
0,11,20,7950,37827,4178
0,11,21,7942,37834,4177
0,11,22,7939,37819,4179
0,11,23,7943,37801,4179
0,11,24,7933,37823,4175
0,11,25,7936,37849,4181
0,11,26,7943,37835,4182
0,11,27,7941,37838,4182
0,11,28,7939,37818,4182
0,11,29,7944,37846,4180
0,11,30,7941,37844,4182
0,11,31,7950,37830,4180
0,11,32,7946,37863,4175
0,11,33,7946,37846,4181
0,11,34,7949,37844,4177
0,11,35,7941,37849,4182
0,11,36,7941,37837,4183
0,11,37,7942,37828,4182
0,11,38,7943,37873,4182
0,11,39,7947,37865,4188
0,11,40,7953,37856,4183
0,11,41,7951,37876,4181
0,11,42,7951,37850,4181
0,11,43,7955,37881,4183
0,11,44,7949,37861,4186
0,11,45,7957,37879,4185
0,11,46,7952,37882,4185
0,11,47,7948,37877,4185
0,11,48,7944,37874,4185
0,11,49,7950,37873,4180
0,11,50,7955,37883,4182
0,11,51,7954,37876,4185
0,11,52,7957,37902,4188
0,11,53,7947,37891,4187
0,11,54,7955,37864,4185
0,11,55,7951,37885,4183
0,11,56,7944,37898,4186
0,11,57,7957,37890,4185
0,11,58,7954,37853,4188
0,11,59,7959,37900,4180
0,11,60,7958,37906,4186
0,11,61,7961,37921,4185
0,11,62,7960,37892,4185
0,11,63,7954,37893,4187
0,11,64,7954,37883,4184
0,11,65,7945,37892,4183
0,11,66,7950,37863,4180
0,11,67,7953,37872,4188
0,11,68,7959,37899,4186
0,11,69,7950,37851,4186
0,11,70,7950,37867,4183
0,11,71,7949,37868,4181
0,11,72,7949,37878,4174
0,11,73,7948,37849,4185
0,11,74,7935,37867,4186
0,11,75,7949,37877,4185
0,11,76,7945,37841,4181
0,11,77,7949,37860,4184
0,11,78,7945,37840,4180
0,11,79,7946,37863,4179
0,11,80,7941,37818,4178
0,11,81,7942,37809,4176
0,11,82,7934,37813,4179
0,11,83,7940,37848,4179
0,11,84,7940,37820,4173
0,11,85,7941,37829,4180
0,11,86,7949,37835,4181
0,11,87,7937,37824,4173
0,11,88,7935,37830,4180
0,11,89,7945,37853,4182
0,11,90,7941,37852,4184
0,11,91,7942,37849,4183
0,11,92,7938,37849,4178
0,11,93,7945,37842,4182
0,11,94,7942,37849,4176
0,11,95,7947,37853,4182
0,11,96,7952,37861,4184
0,11,97,7950,37847,4182
0,11,98,7950,37847,4185
0,11,99,7950,37833,4185
0,11,100,7948,37866,4182
0,12,1,7889,37707,4182
0,12,2,7947,37869,4182
0,12,3,7937,37859,4180
0,12,4,7945,37824,4181
0,12,5,7943,37817,4179
0,12,6,7949,37827,4178
0,12,7,7948,37819,4174
0,12,8,7941,37840,4180
0,12,9,7939,37805,4171
0,12,10,7937,37807,4178
0,12,11,7939,37834,4177
0,12,12,7939,37825,4177
0,12,13,7944,37822,4180
0,12,14,7935,37821,4173
0,12,15,7939,37832,4175
0,12,16,7931,37822,4178
0,12,17,7937,37804,4178
0,12,18,7945,37820,4178
0,12,19,7944,37824,4178
0,12,20,7939,37826,4177
0,12,21,7950,37803,4178
0,12,22,7941,37796,4178
0,12,23,7947,37819,4180
0,12,24,7944,37814,4175
0,12,25,7944,37841,4180
0,12,26,7947,37832,4178
0,12,27,7948,37837,4179
0,12,28,7941,37837,4174
0,12,29,7943,37836,4178
0,12,30,7942,37825,4179
0,12,31,7943,37811,4179
0,12,32,7941,37824,4179
0,12,33,7934,37774,4178
0,12,34,7937,37815,4174
0,12,35,7937,37820,4178
0,12,36,7936,37816,4178
0,12,37,7943,37784,4178
0,12,38,7942,37825,4178
0,12,39,7936,37822,4169
0,12,40,7934,37777,4172
0,12,41,7925,37792,4173
0,12,42,7926,37788,4176
0,12,43,7933,37800,4174
0,12,44,7932,37777,4170
0,12,45,7929,37767,4167
0,12,46,7927,37727,4171
0,12,47,7925,37768,4170
0,12,48,7925,37751,4170
0,12,49,7928,37736,4169
0,12,50,7928,37770,4173
0,12,51,7928,37752,4166
0,12,52,7927,37763,4174
0,12,53,7933,37784,4175
0,12,54,7935,37787,4175
0,12,55,7937,37795,4175
0,12,56,7937,37777,4174
0,12,57,7929,37788,4177
0,12,58,7936,37802,4175
0,12,59,7937,37789,4173
0,12,60,7932,37783,4174
0,12,61,7934,37769,4174
0,12,62,7929,37782,4173
0,12,63,7928,37779,4177
0,12,64,7926,37782,4176
0,12,65,7936,37792,4173
0,12,66,7937,37805,4180
0,12,67,7934,37818,4178
0,12,68,7933,37814,4177
0,12,69,7937,37833,4177
0,12,70,7941,37816,4178
0,12,71,7938,37824,4172
0,12,72,7934,37799,4175
0,12,73,7935,37835,4175
0,12,74,7936,37808,4179
0,12,75,7938,37808,4178
0,12,76,7937,37799,4175
0,12,77,7938,37786,4173
0,12,78,7940,37797,4172
0,12,79,7931,37817,4171
0,12,80,7932,37814,4178
0,12,81,7932,37819,4182
0,12,82,7937,37827,4180
0,12,83,7944,37840,4177
0,12,84,7944,37870,4183
0,12,85,7942,37841,4174
0,12,86,7940,37862,4181
0,12,87,7941,37857,4177
0,12,88,7948,37866,4180
0,12,89,7955,37851,4181
0,12,90,7952,37851,4182
0,12,91,7945,37870,4184
0,12,92,7943,37880,4183
0,12,93,7952,37869,4185
0,12,94,7948,37863,4184
0,12,95,7949,37851,4178
0,12,96,7944,37842,4180
0,12,97,7946,37877,4181
0,12,98,7952,37859,4183
0,12,99,7954,37877,4181
0,12,100,7948,37863,4183
1000,1,1,2824,11627,1468
1000,1,2,2844,11710,1482
1000,1,3,2844,11705,1481
1000,1,4,2849,11704,1474
1000,1,5,2843,11711,1475
1000,1,6,2843,11707,1481
1000,1,7,2841,11705,1479
1000,1,8,2843,11708,1475
1000,1,9,2847,11694,1473
1000,1,10,2847,11688,1473
1000,1,11,2844,11686,1473
1000,1,12,2845,11687,1473
1000,1,13,2840,11682,1473
1000,1,14,2838,11675,1478
1000,1,15,2836,11686,1477
1000,1,16,2838,11682,1472
1000,1,17,2845,11685,1474
1000,1,18,2847,11695,1474
1000,1,19,2847,11693,1473
1000,1,20,2847,11690,1474
1000,1,21,2839,11698,1473
1000,1,22,2841,11698,1480
1000,1,23,2838,11689,1479
1000,1,24,2840,11692,1480
1000,1,25,2839,11686,1480
1000,1,26,2839,11683,1479
1000,1,27,2839,11693,1474
1000,1,28,2839,11692,1473
1000,1,29,2844,11689,1473
1000,1,30,2845,11685,1473
1000,1,31,2838,11682,1471
1000,1,32,2838,11697,1479
1000,1,33,2839,11688,1478
1000,1,34,2835,11689,1473
1000,1,35,2845,11686,1473
1000,1,36,2838,11681,1473
1000,1,37,2839,11687,1478
1000,1,38,2838,11686,1479
1000,1,39,2835,11688,1480
1000,1,40,2842,11682,1473
1000,1,41,2847,11689,1474
1000,1,42,2847,11693,1472
1000,1,43,2848,11693,1475
1000,1,44,2845,11697,1473
1000,1,45,2848,11705,1475
1000,1,46,2848,11694,1473
1000,1,47,2849,11692,1474
1000,1,48,2848,11695,1474
1000,1,49,2842,11696,1474
1000,1,50,2843,11710,1481
1000,1,51,2843,11710,1481
1000,1,52,2845,11704,1481
1000,1,53,2850,11702,1476
1000,1,54,2844,11711,1482
1000,1,55,2844,11716,1481
1000,1,56,2843,11704,1477
1000,1,57,2845,11717,1481
1000,1,58,2844,11710,1482
1000,1,59,2844,11697,1475
1000,1,60,2849,11704,1476
1000,1,61,2846,11715,1482
1000,1,62,2846,11709,1476
1000,1,63,2848,11700,1474
1000,1,64,2848,11698,1475
1000,1,65,2843,11712,1474
1000,1,66,2844,11708,1481
1000,1,67,2844,11711,1481
1000,1,68,2843,11710,1475
1000,1,69,2848,11707,1476
1000,1,70,2847,11710,1481
1000,1,71,2844,11722,1482
1000,1,72,2853,11716,1477
1000,1,73,2845,11712,1483
1000,1,74,2844,11706,1481
1000,1,75,2851,11705,1475
1000,1,76,2842,11709,1476
1000,1,77,2844,11708,1481
1000,1,78,2844,11710,1481
1000,1,79,2850,11709,1476
1000,1,80,2844,11725,1482
1000,1,81,2846,11702,1477
1000,1,82,2845,11717,1482
1000,1,83,2843,11718,1482
1000,1,84,2852,11716,1476
1000,1,85,2847,11713,1481
1000,1,86,2844,11703,1477
1000,1,87,2844,11723,1483
1000,1,88,2846,11718,1482
1000,1,89,2853,11718,1477
1000,1,90,2845,11725,1483
1000,1,91,2852,11718,1477
1000,1,92,2846,11726,1484
1000,1,93,2853,11715,1478
1000,1,94,2843,11724,1484
1000,1,95,2847,11720,1478
1000,1,96,2846,11718,1483
1000,1,97,2848,11725,1485
1000,1,98,2846,11711,1478
1000,1,99,2845,11724,1484
1000,1,100,2846,11723,1478
1000,2,1,2819,11608,1472
1000,2,2,2835,11690,1478
1000,2,3,2834,11688,1479
1000,2,4,2833,11696,1479
1000,2,5,2837,11692,1479
1000,2,6,2836,11694,1478
1000,2,7,2835,11692,1479
1000,2,8,2836,11692,1473
1000,2,9,2843,11686,1473
1000,2,10,2842,11687,1473
1000,2,11,2842,11687,1474
1000,2,12,2838,11695,1475
1000,2,13,2837,11690,1473
1000,2,14,2836,11685,1480
1000,2,15,2836,11692,1479
1000,2,16,2837,11691,1479
1000,2,17,2837,11695,1479
1000,2,18,2837,11692,1479
1000,2,19,2839,11696,1480
1000,2,20,2839,11704,1481
1000,2,21,2841,11700,1481
1000,2,22,2840,11700,1481
1000,2,23,2842,11711,1481
1000,2,24,2848,11705,1475
1000,2,25,2842,11709,1476
1000,2,26,2841,11711,1482
1000,2,27,2841,11715,1482
1000,2,28,2841,11707,1475
1000,2,29,2843,11707,1475
1000,2,30,2844,11717,1481
1000,2,31,2841,11708,1482
1000,2,32,2849,11704,1475
1000,2,33,2846,11715,1481
1000,2,34,2845,11709,1483
1000,2,35,2852,11715,1476
1000,2,36,2846,11713,1483
1000,2,37,2847,11716,1478
1000,2,38,2846,11720,1482
1000,2,39,2846,11718,1477
1000,2,40,2847,11723,1483
1000,2,41,2844,11708,1482
1000,2,42,2850,11710,1477
1000,2,43,2845,11728,1484
1000,2,44,2855,11725,1478
1000,2,45,2846,11731,1483
1000,2,46,2845,11723,1476
1000,2,47,2846,11709,1482
1000,2,48,2849,11708,1477
1000,2,49,2844,11711,1482
1000,2,50,2844,11708,1482
1000,2,51,2850,11712,1476
1000,2,52,2844,11708,1482
1000,2,53,2842,11711,1482
1000,2,54,2843,11704,1475
1000,2,55,2843,11707,1476
1000,2,56,2842,11714,1481
1000,2,57,2841,11707,1482
1000,2,58,2849,11713,1476
1000,2,59,2843,11712,1482
1000,2,60,2844,11717,1482
1000,2,61,2845,11711,1476
1000,2,62,2844,11714,1475
1000,2,63,2845,11713,1482
1000,2,64,2842,11711,1476
1000,2,65,2846,11714,1483
1000,2,66,2845,11708,1482
1000,2,67,2851,11713,1476
1000,2,68,2844,11718,1482
1000,2,69,2847,11716,1476
1000,2,70,2844,11719,1481
1000,2,71,2844,11713,1482
1000,2,72,2849,11708,1475
1000,2,73,2843,11714,1483
1000,2,74,2843,11691,1480
1000,2,75,2846,11699,1475
1000,2,76,2848,11705,1476
1000,2,77,2844,11721,1481
1000,2,78,2842,11707,1476
1000,2,79,2843,11712,1476
1000,2,80,2845,11718,1483
1000,2,81,2844,11706,1476
1000,2,82,2844,11716,1482
1000,2,83,2845,11710,1482
1000,2,84,2849,11715,1476
1000,2,85,2845,11720,1482
1000,2,86,2845,11721,1482
1000,2,87,2849,11720,1476
1000,2,88,2844,11726,1483
1000,2,89,2851,11722,1476
1000,2,90,2845,11726,1483
1000,2,91,2847,11714,1477
1000,2,92,2845,11723,1484
1000,2,93,2846,11709,1483
1000,2,94,2851,11711,1476
1000,2,95,2844,11714,1482
1000,2,96,2842,11706,1477
1000,2,97,2850,11710,1476
1000,2,98,2843,11717,1483
1000,2,99,2843,11713,1477
1000,2,100,2845,11702,1477
1000,3,1,2826,11637,1469
1000,3,2,2853,11715,1477
1000,3,3,2847,11711,1483
1000,3,4,2852,11718,1476
1000,3,5,2845,11725,1484
1000,3,6,2845,11716,1476
1000,3,7,2846,11720,1484
1000,3,8,2847,11719,1476
1000,3,9,2846,11725,1483
1000,3,10,2847,11722,1478
1000,3,11,2848,11714,1482
1000,3,12,2849,11725,1476
1000,3,13,2847,11727,1483
1000,3,14,2849,11720,1476
1000,3,15,2847,11726,1484
1000,3,16,2850,11721,1478
1000,3,17,2850,11733,1484
1000,3,18,2851,11728,1484
1000,3,19,2850,11733,1479
1000,3,20,2848,11731,1484
1000,3,21,2848,11721,1478
1000,3,22,2850,11726,1478
1000,3,23,2850,11736,1485
1000,3,24,2853,11725,1478
1000,3,25,2851,11724,1484
1000,3,26,2850,11718,1484
1000,3,27,2848,11716,1478
1000,3,28,2848,11727,1484
1000,3,29,2855,11724,1478
1000,3,30,2850,11731,1483
1000,3,31,2849,11727,1478
1000,3,32,2847,11721,1483
1000,3,33,2849,11733,1484
1000,3,34,2850,11730,1479
1000,3,35,2847,11720,1482
1000,3,36,2847,11713,1478
1000,3,37,2847,11727,1483
1000,3,38,2852,11717,1477
1000,3,39,2849,11722,1485
1000,3,40,2849,11729,1478
1000,3,41,2847,11730,1478
1000,3,42,2848,11728,1483
1000,3,43,2854,11724,1478
1000,3,44,2847,11733,1484
1000,3,45,2854,11725,1477
1000,3,46,2848,11719,1483
1000,3,47,2849,11734,1483
1000,3,48,2849,11717,1477
1000,3,49,2848,11726,1483
1000,3,50,2846,11727,1476
1000,3,51,2847,11728,1482
1000,3,52,2847,11718,1477
1000,3,53,2848,11722,1484
1000,3,54,2847,11722,1476
1000,3,55,2848,11727,1482
1000,3,56,2849,11717,1477
1000,3,57,2848,11732,1485
1000,3,58,2854,11723,1477
1000,3,59,2849,11727,1483
1000,3,60,2854,11721,1477
1000,3,61,2848,11723,1483
1000,3,62,2855,11723,1477
1000,3,63,2848,11713,1482
1000,3,64,2847,11711,1476
1000,3,65,2847,11722,1483
1000,3,66,2853,11728,1477
1000,3,67,2846,11723,1482
1000,3,68,2855,11719,1477
1000,3,69,2846,11729,1482
1000,3,70,2846,11703,1476
1000,3,71,2846,11714,1476
1000,3,72,2845,11717,1481
1000,3,73,2842,11708,1475
1000,3,74,2848,11708,1474
1000,3,75,2843,11698,1474
1000,3,76,2842,11713,1481
1000,3,77,2844,11707,1480
1000,3,78,2841,11706,1481
1000,3,79,2837,11684,1478
1000,3,80,2837,11693,1478
1000,3,81,2840,11700,1480
1000,3,82,2840,11703,1481
1000,3,83,2840,11699,1478
1000,3,84,2841,11704,1479
1000,3,85,2843,11706,1481
1000,3,86,2843,11711,1480
1000,3,87,2841,11700,1481
1000,3,88,2842,11695,1475
1000,3,89,2845,11695,1475
1000,3,90,2849,11699,1475
1000,3,91,2843,11707,1474
1000,3,92,2840,11703,1480
1000,3,93,2839,11693,1481
1000,3,94,2840,11700,1480
1000,3,95,2838,11696,1480
1000,3,96,2840,11700,1480
1000,3,97,2840,11693,1480
1000,3,98,2838,11692,1479
1000,3,99,2839,11693,1474
1000,3,100,2840,11699,1473
1000,4,1,2817,11576,1464
1000,4,2,2831,11670,1476
1000,4,3,2839,11666,1470
1000,4,4,2832,11668,1475
1000,4,5,2837,11668,1469
1000,4,6,2830,11671,1475
1000,4,7,2837,11666,1471
1000,4,8,2832,11672,1477
1000,4,9,2839,11671,1469
1000,4,10,2832,11678,1477
1000,4,11,2839,11669,1470
1000,4,12,2832,11677,1477
1000,4,13,2837,11669,1470
1000,4,14,2834,11681,1476
1000,4,15,2837,11666,1470
1000,4,16,2832,11671,1477
1000,4,17,2838,11676,1470
1000,4,18,2834,11670,1477
1000,4,19,2834,11675,1471
1000,4,20,2835,11666,1477
1000,4,21,2830,11673,1476
1000,4,22,2843,11675,1471
1000,4,23,2834,11682,1477
1000,4,24,2834,11682,1471
1000,4,25,2833,11669,1471
1000,4,26,2834,11680,1477
1000,4,27,2833,11679,1472
1000,4,28,2835,11678,1476
1000,4,29,2832,11673,1476
1000,4,30,2834,11673,1470
1000,4,31,2834,11677,1477
1000,4,32,2838,11673,1470
1000,4,33,2834,11681,1477
1000,4,34,2837,11665,1469
1000,4,35,2831,11670,1475
1000,4,36,2831,11667,1470
1000,4,37,2829,11668,1470
1000,4,38,2831,11665,1476
1000,4,39,2836,11662,1469
1000,4,40,2830,11665,1475
1000,4,41,2830,11659,1476
1000,4,42,2829,11659,1470
1000,4,43,2828,11653,1474
1000,4,44,2828,11656,1475
1000,4,45,2833,11659,1468
1000,4,46,2836,11648,1467
1000,4,47,2829,11661,1468
1000,4,48,2828,11663,1474
1000,4,49,2829,11653,1475
1000,4,50,2835,11648,1466
1000,4,51,2829,11661,1468
1000,4,52,2830,11662,1474
1000,4,53,2827,11655,1475
1000,4,54,2828,11656,1468
1000,4,55,2833,11649,1468
1000,4,56,2830,11664,1469
1000,4,57,2828,11657,1475
1000,4,58,2828,11661,1475
1000,4,59,2835,11664,1468
1000,4,60,2829,11663,1467
1000,4,61,2826,11649,1474
1000,4,62,2827,11652,1473
1000,4,63,2827,11646,1473
1000,4,64,2826,11650,1473
1000,4,65,2826,11654,1473
1000,4,66,2825,11642,1473
1000,4,67,2832,11643,1467
1000,4,68,2832,11639,1466
1000,4,69,2829,11635,1466
1000,4,70,2825,11643,1474
1000,4,71,2823,11639,1472
1000,4,72,2825,11647,1473
1000,4,73,2824,11642,1473
1000,4,74,2826,11643,1472
1000,4,75,2824,11647,1473
1000,4,76,2826,11641,1472
1000,4,77,2825,11640,1473
1000,4,78,2823,11645,1473
1000,4,79,2824,11641,1472
1000,4,80,2824,11644,1469
1000,4,81,2823,11641,1467
1000,4,82,2826,11636,1467
1000,4,83,2831,11641,1466
1000,4,84,2830,11638,1467
1000,4,85,2821,11631,1469
1000,4,86,2825,11645,1472
1000,4,87,2824,11634,1464
1000,4,88,2824,11637,1467
1000,4,89,2826,11645,1465
1000,4,90,2831,11640,1467
1000,4,91,2832,11636,1466
1000,4,92,2831,11639,1467
1000,4,93,2828,11636,1466
1000,4,94,2833,11639,1466
1000,4,95,2832,11639,1466
1000,4,96,2831,11637,1465
1000,4,97,2835,11644,1468
1000,4,98,2831,11650,1467
1000,4,99,2832,11650,1467
1000,4,100,2832,11646,1468
1000,5,1,2523,10388,1304
1000,5,2,2533,10513,1327
1000,5,3,2530,10456,1315
1000,5,4,2542,10503,1320
1000,5,5,2528,10446,1319
1000,5,6,2534,10464,1315
1000,5,7,2542,10500,1326
1000,5,8,2542,10493,1325
1000,5,9,2533,10463,1322
1000,5,10,2540,10463,1321
1000,5,11,2532,10469,1321
1000,5,12,2533,10463,1321
1000,5,13,2541,10484,1321
1000,5,14,2548,10505,1326
1000,5,15,2541,10470,1322
1000,5,16,2547,10498,1325
1000,5,17,2534,10471,1322
1000,5,18,2547,10487,1325
1000,5,19,2539,10472,1315
1000,5,20,2547,10463,1314
1000,5,21,2540,10462,1320
1000,5,22,2540,10504,1319
1000,5,23,2531,10462,1314
1000,5,24,2540,10480,1321
1000,5,25,2537,10472,1315
1000,5,26,2542,10478,1323
1000,5,27,2546,10488,1325
1000,5,28,2546,10483,1324
1000,5,29,2546,10497,1318
1000,5,30,2540,10486,1318
1000,5,31,2539,10491,1318
1000,5,32,2539,10479,1324
1000,5,33,2543,10493,1323
1000,5,34,2545,10487,1324
1000,5,35,2544,10486,1317
1000,5,36,2539,10482,1317
1000,5,37,2537,10479,1324
1000,5,38,2544,10478,1323
1000,5,39,2544,10483,1323
1000,5,40,2537,10483,1317
1000,5,41,2535,10472,1323
1000,5,42,2544,10479,1323
1000,5,43,2543,10486,1317
1000,5,44,2532,10462,1321
1000,5,45,2534,10469,1316
1000,5,46,2537,10453,1318
1000,5,47,2536,10454,1321
1000,5,48,2530,10441,1318
1000,5,49,2538,10490,1318
1000,5,50,2540,10453,1318
1000,5,51,2542,10474,1322
1000,5,52,2539,10489,1310
1000,5,53,2534,10474,1321
1000,5,54,2533,10446,1312
1000,5,55,2539,10457,1324
1000,5,56,2544,10452,1324
1000,5,57,2545,10484,1324
1000,5,58,2538,10476,1324
1000,5,59,2546,10463,1324
1000,5,60,2544,10456,1312
1000,5,61,2541,10488,1324
1000,5,62,2546,10462,1324
1000,5,63,2543,10481,1312
1000,5,64,2527,10484,1323
1000,5,65,2545,10491,1323
1000,5,66,2546,10480,1318
1000,5,67,2538,10466,1319
1000,5,68,2545,10470,1324
1000,5,69,2545,10492,1324
1000,5,70,2538,10497,1318
1000,5,71,2540,10443,1320
1000,5,72,2546,10468,1324
1000,5,73,2546,10483,1324
1000,5,74,2536,10491,1319
1000,5,75,2530,10486,1325
1000,5,76,2538,10485,1319
1000,5,77,2534,10492,1325
1000,5,78,2546,10491,1319
1000,5,79,2538,10488,1326
1000,5,80,2540,10482,1323
1000,5,81,2544,10489,1317
1000,5,82,2540,10478,1325
1000,5,83,2546,10490,1324
1000,5,84,2538,10490,1318
1000,5,85,2538,10487,1324
1000,5,86,2544,10493,1324
1000,5,87,2540,10491,1318
1000,5,88,2529,10483,1323
1000,5,89,2543,10451,1319
1000,5,90,2538,10486,1318
1000,5,91,2541,10475,1323
1000,5,92,2534,10487,1323
1000,5,93,2539,10461,1318
1000,5,94,2543,10476,1323
1000,5,95,2535,10481,1318
1000,5,96,2538,10465,1318
1000,5,97,2544,10479,1323
1000,5,98,2537,10483,1317
1000,5,99,2537,10435,1317
1000,5,100,2544,10476,1322
1000,6,1,2512,10370,1311
1000,6,2,2529,10440,1318
1000,6,3,2528,10421,1317
1000,6,4,2534,10447,1319
1000,6,5,2534,10446,1319
1000,6,6,2533,10446,1318
1000,6,7,2534,10457,1319
1000,6,8,2534,10445,1318
1000,6,9,2530,10446,1318
1000,6,10,2528,10443,1319
1000,6,11,2527,10439,1318
1000,6,12,2526,10437,1319
1000,6,13,2529,10445,1319
1000,6,14,2529,10445,1318
1000,6,15,2534,10440,1319
1000,6,16,2533,10444,1319
1000,6,17,2533,10439,1318
1000,6,18,2535,10446,1320
1000,6,19,2535,10442,1312
1000,6,20,2535,10446,1312
1000,6,21,2537,10458,1311
1000,6,22,2534,10446,1312
1000,6,23,2534,10455,1313
1000,6,24,2527,10441,1311
1000,6,25,2527,10452,1319
1000,6,26,2528,10440,1319
1000,6,27,2527,10445,1318
1000,6,28,2527,10439,1320
1000,6,29,2529,10438,1319
1000,6,30,2528,10444,1320
1000,6,31,2529,10440,1319
1000,6,32,2527,10441,1318
1000,6,33,2530,10442,1319
1000,6,34,2532,10437,1318
1000,6,35,2534,10447,1319
1000,6,36,2534,10443,1318
1000,6,37,2534,10441,1318
1000,6,38,2531,10436,1313
1000,6,39,2524,10437,1318
1000,6,40,2525,10432,1317
1000,6,41,2528,10448,1318
1000,6,42,2529,10440,1318
1000,6,43,2528,10439,1319
1000,6,44,2531,10450,1319
1000,6,45,2535,10446,1319
1000,6,46,2528,10445,1319
1000,6,47,2528,10443,1318
1000,6,48,2529,10440,1318
1000,6,49,2535,10444,1319
1000,6,50,2534,10442,1318
1000,6,51,2535,10446,1317
1000,6,52,2534,10442,1318
1000,6,53,2536,10446,1319
1000,6,54,2534,10446,1319
1000,6,55,2536,10448,1318
1000,6,56,2535,10442,1318
1000,6,57,2534,10446,1319
1000,6,58,2535,10444,1319
1000,6,59,2535,10449,1318
1000,6,60,2534,10441,1319
1000,6,61,2535,10451,1319
1000,6,62,2535,10450,1319
1000,6,63,2535,10453,1320
1000,6,64,2536,10440,1319
1000,6,65,2535,10447,1320
1000,6,66,2534,10442,1318
1000,6,67,2535,10448,1319
1000,6,68,2535,10451,1318
1000,6,69,2533,10450,1318
1000,6,70,2536,10448,1320
1000,6,71,2536,10447,1320
1000,6,72,2537,10455,1318
1000,6,73,2535,10447,1320
1000,6,74,2530,10441,1320
1000,6,75,2529,10437,1319
1000,6,76,2531,10452,1320
1000,6,77,2531,10441,1319
1000,6,78,2529,10441,1319
1000,6,79,2531,10449,1319
1000,6,80,2529,10444,1316
1000,6,81,2528,10444,1319
1000,6,82,2526,10445,1319
1000,6,83,2528,10442,1317
1000,6,84,2530,10448,1318
1000,6,85,2529,10460,1319
1000,6,86,2531,10448,1319
1000,6,87,2529,10448,1314
1000,6,88,2528,10452,1314
1000,6,89,2537,10456,1313
1000,6,90,2536,10452,1314
1000,6,91,2525,10444,1312
1000,6,92,2537,10455,1314
1000,6,93,2537,10447,1312
1000,6,94,2536,10447,1312
1000,6,95,2528,10440,1313
1000,6,96,2529,10446,1319
1000,6,97,2529,10443,1319
1000,6,98,2528,10445,1319
1000,6,99,2531,10441,1320
1000,6,100,2529,10436,1319
1000,7,1,2519,10384,1306
1000,7,2,2538,10456,1320
1000,7,3,2540,10449,1319
1000,7,4,2533,10445,1318
1000,7,5,2532,10455,1319
1000,7,6,2537,10449,1314
1000,7,7,2537,10456,1319
1000,7,8,2538,10448,1320
1000,7,9,2538,10450,1319
1000,7,10,2537,10452,1320
1000,7,11,2531,10444,1320
1000,7,12,2531,10450,1319
1000,7,13,2532,10450,1319
1000,7,14,2533,10457,1319
1000,7,15,2531,10461,1314
1000,7,16,2536,10454,1313
1000,7,17,2538,10455,1319
1000,7,18,2538,10459,1320
1000,7,19,2536,10458,1320
1000,7,20,2534,10456,1319
1000,7,21,2533,10458,1318
1000,7,22,2538,10454,1314
1000,7,23,2539,10460,1322
1000,7,24,2539,10453,1320
1000,7,25,2533,10451,1320
1000,7,26,2533,10464,1321
1000,7,27,2540,10461,1314
1000,7,28,2538,10458,1321
1000,7,29,2534,10450,1321
1000,7,30,2535,10448,1320
1000,7,31,2534,10463,1313
1000,7,32,2539,10461,1314
1000,7,33,2538,10453,1319
1000,7,34,2539,10454,1321
1000,7,35,2533,10446,1319
1000,7,36,2533,10463,1321
1000,7,37,2532,10456,1314
1000,7,38,2541,10458,1319
1000,7,39,2540,10461,1320
1000,7,40,2533,10455,1320
1000,7,41,2532,10455,1320
1000,7,42,2533,10464,1314
1000,7,43,2539,10457,1314
1000,7,44,2539,10463,1319
1000,7,45,2539,10462,1320
1000,7,46,2539,10452,1319
1000,7,47,2535,10405,1315
1000,7,48,2520,10452,1321
1000,7,49,2532,10458,1320
1000,7,50,2541,10455,1314
1000,7,51,2540,10454,1319
1000,7,52,2535,10445,1312
1000,7,53,2529,10447,1318
1000,7,54,2530,10443,1317
1000,7,55,2532,10442,1317
1000,7,56,2532,10436,1310
1000,7,57,2524,10418,1315
1000,7,58,2530,10430,1309
1000,7,59,2527,10430,1315
1000,7,60,2532,10434,1309
1000,7,61,2527,10433,1315
1000,7,62,2532,10440,1316
